interfaceFqn	status	reason	path
org.apache.hadoop.hbase.namequeues.NamedQueuePayloadJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/namequeues/NamedQueuePayloadJVMInterface.java
org.apache.hadoop.hbase.regionserver.InternalScannerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/InternalScannerJVMInterface.java
org.apache.hadoop.hbase.AbortableJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/AbortableJVMInterface.java
org.apache.hadoop.hbase.client.metrics.ScanMetricsJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/metrics/ScanMetricsJVMInterface.java
org.apache.hadoop.hbase.master.TableStateManagerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/TableStateManagerJVMInterface.java
org.apache.hadoop.hbase.ServerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/ServerJVMInterface.java
org.apache.hadoop.hbase.regionserver.MetricsRegionJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MetricsRegionJVMInterface.java
org.apache.hadoop.hbase.ipc.CallQueueInfoJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/CallQueueInfoJVMInterface.java
org.apache.hadoop.hbase.quotas.RegionServerSpaceQuotaManagerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/RegionServerSpaceQuotaManagerJVMInterface.java
org.apache.hadoop.hbase.client.CursorJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/CursorJVMInterface.java
org.apache.hadoop.hbase.io.HeapSizeJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/io/HeapSizeJVMInterface.java
org.apache.hadoop.hbase.regionserver.CreateStoreFileWriterParamsJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/CreateStoreFileWriterParamsJVMInterface.java
org.apache.hadoop.hbase.master.assignment.RegionStateNodeJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/assignment/RegionStateNodeJVMInterface.java
org.apache.hadoop.hbase.security.access.AuthResultJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/AuthResultJVMInterface.java
org.apache.hadoop.hbase.mob.MobCellJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/mob/MobCellJVMInterface.java
org.apache.hadoop.hbase.client.NormalizeTableFilterParamsJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/NormalizeTableFilterParamsJVMInterface.java
org.apache.hadoop.hbase.master.RegionPlanJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/RegionPlanJVMInterface.java
org.apache.hadoop.hbase.client.IncrementJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/IncrementJVMInterface.java
org.apache.hadoop.hbase.favored.FavoredNodesManagerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/favored/FavoredNodesManagerJVMInterface.java
org.apache.hadoop.hbase.quotas.RegionServerRpcQuotaManagerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/RegionServerRpcQuotaManagerJVMInterface.java
org.apache.hadoop.hbase.namequeues.response.NamedQueueGetResponseJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/namequeues/response/NamedQueueGetResponseJVMInterface.java
org.apache.hadoop.hbase.master.procedure.RSProcedureDispatcherJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/RSProcedureDispatcherJVMInterface.java
org.apache.hadoop.hbase.HRegionInfoJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/HRegionInfoJVMInterface.java
org.apache.hadoop.hbase.procedure2.ProcedureJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/ProcedureJVMInterface.java
org.apache.hadoop.hbase.client.BalanceRequestJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/BalanceRequestJVMInterface.java
org.apache.hadoop.hbase.conf.ConfigurationManagerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/conf/ConfigurationManagerJVMInterface.java
org.apache.hadoop.hbase.io.hfile.CacheConfigJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/CacheConfigJVMInterface.java
org.apache.hadoop.hbase.regionserver.PeriodicMemStoreFlusherJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/PeriodicMemStoreFlusherJVMInterface.java
org.apache.hadoop.hbase.client.BalanceResponseJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/BalanceResponseJVMInterface.java
org.apache.hadoop.hbase.regionserver.LastSequenceIdJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/LastSequenceIdJVMInterface.java
org.apache.hadoop.hbase.master.hbck.HbckReportJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/hbck/HbckReportJVMInterface.java
org.apache.hadoop.hbase.HRegionLocationJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/HRegionLocationJVMInterface.java
org.apache.hadoop.hbase.regionserver.querymatcher.ScanQueryMatcherJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/querymatcher/ScanQueryMatcherJVMInterface.java
org.apache.hadoop.hbase.regionserver.RegionServerAccountingJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionServerAccountingJVMInterface.java
org.apache.hadoop.hbase.client.SnapshotDescriptionJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/SnapshotDescriptionJVMInterface.java
org.apache.hadoop.hbase.procedure.ProcedureManagerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/procedure/ProcedureManagerJVMInterface.java
org.apache.hadoop.hbase.regionserver.HStoreFileJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStoreFileJVMInterface.java
org.apache.hadoop.hbase.master.SnapshotOfRegionAssignmentFromMetaJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/SnapshotOfRegionAssignmentFromMetaJVMInterface.java
org.apache.hadoop.hbase.regionserver.LeaseManagerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/LeaseManagerJVMInterface.java
org.apache.hadoop.hbase.master.region.MasterRegionJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/region/MasterRegionJVMInterface.java
org.apache.hadoop.hbase.io.TimeRangeJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/io/TimeRangeJVMInterface.java
org.apache.hadoop.hbase.regionserver.MetricsRegionServerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MetricsRegionServerJVMInterface.java
org.apache.hadoop.hbase.regionserver.MutableOnlineRegionsJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MutableOnlineRegionsJVMInterface.java
org.apache.hadoop.hbase.master.procedure.MasterProcedureEnvJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/MasterProcedureEnvJVMInterface.java
org.apache.hadoop.hbase.namespace.NamespaceAuditorJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/namespace/NamespaceAuditorJVMInterface.java
org.apache.hadoop.hbase.coprocessor.CoprocessorHostJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/coprocessor/CoprocessorHostJVMInterface.java
org.apache.hadoop.hbase.CellScannerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/CellScannerJVMInterface.java
org.apache.hadoop.hbase.master.MasterServicesJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/MasterServicesJVMInterface.java
org.apache.hadoop.hbase.zookeeper.MasterAddressTrackerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-zookeeper/src/main/java/org/apache/hadoop/hbase/zookeeper/MasterAddressTrackerJVMInterface.java
org.apache.hadoop.hbase.procedure.ProcedureManagerHostJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/procedure/ProcedureManagerHostJVMInterface.java
org.apache.hadoop.hbase.regionserver.StoreFileScannerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFileScannerJVMInterface.java
org.apache.hadoop.hbase.regionserver.compactions.CompactionRequestJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/compactions/CompactionRequestJVMInterface.java
org.apache.hadoop.hbase.client.CheckAndMutateResultJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/CheckAndMutateResultJVMInterface.java
org.apache.hadoop.hbase.regionserver.KeyValueScannerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/KeyValueScannerJVMInterface.java
org.apache.hadoop.hbase.master.SplitWALManagerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/SplitWALManagerJVMInterface.java
org.apache.hadoop.hbase.regionserver.HeapMemoryManagerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HeapMemoryManagerJVMInterface.java
org.apache.hadoop.hbase.security.UserJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/security/UserJVMInterface.java
org.apache.hadoop.hbase.namespace.NamespaceTableAndRegionInfoJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/namespace/NamespaceTableAndRegionInfoJVMInterface.java
org.apache.hadoop.hbase.master.janitor.CatalogJanitorJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/janitor/CatalogJanitorJVMInterface.java
org.apache.hadoop.hbase.master.snapshot.SnapshotManagerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/snapshot/SnapshotManagerJVMInterface.java
org.apache.hadoop.hbase.ScheduledChoreJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/ScheduledChoreJVMInterface.java
org.apache.hadoop.hbase.regionserver.CellSinkJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/CellSinkJVMInterface.java
org.apache.hadoop.hbase.wal.AbstractWALRollerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/AbstractWALRollerJVMInterface.java
org.apache.hadoop.hbase.ExtendedCellJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/ExtendedCellJVMInterface.java
org.apache.hadoop.hbase.regionserver.compactions.CompactionRequestImplJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/compactions/CompactionRequestImplJVMInterface.java
org.apache.hadoop.hbase.regionserver.HRegionFileSystemJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionFileSystemJVMInterface.java
org.apache.hadoop.hbase.regionserver.RegionServerCoprocessorHostJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionServerCoprocessorHostJVMInterface.java
org.apache.hadoop.hbase.master.replication.ReplicationPeerManagerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/replication/ReplicationPeerManagerJVMInterface.java
org.apache.hadoop.hbase.regionserver.FavoredNodesForRegionJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/FavoredNodesForRegionJVMInterface.java
org.apache.hadoop.hbase.master.DeadServerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/DeadServerJVMInterface.java
org.apache.hadoop.hbase.mob.RSMobFileCleanerChoreJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/mob/RSMobFileCleanerChoreJVMInterface.java
org.apache.hadoop.hbase.security.access.AccessCheckerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/AccessCheckerJVMInterface.java
org.apache.hadoop.hbase.monitoring.MemoryBoundedLogMessageBufferJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/monitoring/MemoryBoundedLogMessageBufferJVMInterface.java
org.apache.hadoop.hbase.regionserver.compactions.CompactionPolicyJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/compactions/CompactionPolicyJVMInterface.java
org.apache.hadoop.hbase.master.assignment.ServerStateNodeJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/assignment/ServerStateNodeJVMInterface.java
org.apache.hadoop.hbase.client.RowJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/RowJVMInterface.java
org.apache.hadoop.hbase.TableNameJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/TableNameJVMInterface.java
org.apache.hadoop.hbase.regionserver.OnlineRegionsJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/OnlineRegionsJVMInterface.java
org.apache.hadoop.hbase.CellScannableJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/CellScannableJVMInterface.java
org.apache.hadoop.hbase.regionserver.BrokenStoreFileCleanerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/BrokenStoreFileCleanerJVMInterface.java
org.apache.hadoop.hbase.regionserver.metrics.MetricsTableRequestsJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/metrics/MetricsTableRequestsJVMInterface.java
org.apache.hadoop.hbase.regionserver.ServerNonceManagerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ServerNonceManagerJVMInterface.java
org.apache.hadoop.hbase.regionserver.StoreFileReaderJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFileReaderJVMInterface.java
org.apache.hadoop.hbase.ipc.RpcSchedulerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/RpcSchedulerJVMInterface.java
org.apache.hadoop.hbase.master.assignment.MergeTableRegionsProcedureJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/assignment/MergeTableRegionsProcedureJVMInterface.java
org.apache.hadoop.hbase.io.hfile.HFileContextJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileContextJVMInterface.java
org.apache.hadoop.hbase.io.hfile.HFileInfoJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileInfoJVMInterface.java
org.apache.hadoop.hbase.ipc.HBaseRPCErrorHandlerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/HBaseRPCErrorHandlerJVMInterface.java
org.apache.hadoop.hbase.master.ServerListenerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/ServerListenerJVMInterface.java
org.apache.hadoop.hbase.regionserver.compactions.CompactionContextJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/compactions/CompactionContextJVMInterface.java
org.apache.hadoop.hbase.regionserver.LogRollerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/LogRollerJVMInterface.java
org.apache.hadoop.hbase.client.AppendJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/AppendJVMInterface.java
org.apache.hadoop.hbase.master.assignment.TransitRegionStateProcedureJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/assignment/TransitRegionStateProcedureJVMInterface.java
org.apache.hadoop.hbase.regionserver.RegionServicesForStoresJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionServicesForStoresJVMInterface.java
org.apache.hadoop.hbase.master.assignment.RegionStatesJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/assignment/RegionStatesJVMInterface.java
org.apache.hadoop.hbase.master.procedure.SnapshotVerifyProcedureJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/SnapshotVerifyProcedureJVMInterface.java
org.apache.hadoop.hbase.MetaRegionLocationCacheJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/MetaRegionLocationCacheJVMInterface.java
org.apache.hadoop.hbase.procedure2.LockedResourceJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/LockedResourceJVMInterface.java
org.apache.hadoop.hbase.regionserver.RegionScannerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionScannerJVMInterface.java
org.apache.hadoop.hbase.HDFSBlocksDistributionJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/HDFSBlocksDistributionJVMInterface.java
org.apache.hadoop.hbase.conf.ConfigurationObserverJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/conf/ConfigurationObserverJVMInterface.java
org.apache.hadoop.hbase.master.assignment.RegionStateStoreJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/assignment/RegionStateStoreJVMInterface.java
org.apache.hadoop.hbase.procedure2.ProcedureExceptionJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/ProcedureExceptionJVMInterface.java
org.apache.hadoop.hbase.master.MetricsMasterJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/MetricsMasterJVMInterface.java
org.apache.hadoop.hbase.client.TableStateJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/TableStateJVMInterface.java
org.apache.hadoop.hbase.regionserver.compactions.CompactorJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/compactions/CompactorJVMInterface.java
org.apache.hadoop.hbase.procedure.MasterProcedureManagerHostJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/procedure/MasterProcedureManagerHostJVMInterface.java
org.apache.hadoop.hbase.regionserver.MemStoreFlusherJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MemStoreFlusherJVMInterface.java
org.apache.hadoop.hbase.client.ScanJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/ScanJVMInterface.java
org.apache.hadoop.hbase.client.PutJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/PutJVMInterface.java
org.apache.hadoop.hbase.io.FSDataInputStreamWrapperJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/FSDataInputStreamWrapperJVMInterface.java
org.apache.hadoop.hbase.RegionStateListenerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/RegionStateListenerJVMInterface.java
org.apache.hadoop.hbase.master.MasterRpcServicesJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/MasterRpcServicesJVMInterface.java
org.apache.hadoop.hbase.KeyValueJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/KeyValueJVMInterface.java
org.apache.hadoop.hbase.regionserver.ScanInfoJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ScanInfoJVMInterface.java
org.apache.hadoop.hbase.regionserver.FlushRequesterJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/FlushRequesterJVMInterface.java
org.apache.hadoop.hbase.ChoreServiceJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/ChoreServiceJVMInterface.java
org.apache.hadoop.hbase.zookeeper.ZKWatcherJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-zookeeper/src/main/java/org/apache/hadoop/hbase/zookeeper/ZKWatcherJVMInterface.java
org.apache.hadoop.hbase.master.ServerManagerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/ServerManagerJVMInterface.java
org.apache.hadoop.hbase.metrics.MetricRegistryInfoJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-metrics-api/src/main/java/org/apache/hadoop/hbase/metrics/MetricRegistryInfoJVMInterface.java
org.apache.hadoop.hbase.quotas.SpaceQuotaSnapshotViewJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/quotas/SpaceQuotaSnapshotViewJVMInterface.java
org.apache.hadoop.hbase.regionserver.HRegionServerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServerJVMInterface.java
org.apache.hadoop.hbase.util.NonceKeyJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/util/NonceKeyJVMInterface.java
org.apache.hadoop.hbase.client.OperationWithAttributesJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/OperationWithAttributesJVMInterface.java
org.apache.hadoop.hbase.regionserver.MovedRegionInfoJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MovedRegionInfoJVMInterface.java
org.apache.hadoop.hbase.regionserver.StoreFileInfoJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFileInfoJVMInterface.java
org.apache.hadoop.hbase.NamespaceDescriptorJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/NamespaceDescriptorJVMInterface.java
org.apache.hadoop.hbase.master.SplitOrMergeStateStoreJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/master/SplitOrMergeStateStoreJVMInterface.java
org.apache.hadoop.hbase.procedure.MasterProcedureManagerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/procedure/MasterProcedureManagerJVMInterface.java
org.apache.hadoop.hbase.procedure2.AbstractProcedureSchedulerJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/AbstractProcedureSchedulerJVMInterface.java
org.apache.hadoop.hbase.regionserver.MultiVersionConcurrencyControlJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MultiVersionConcurrencyControlJVMInterface.java
org.apache.hadoop.hbase.regionserver.compactions.CompactionRequesterJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/compactions/CompactionRequesterJVMInterface.java
org.apache.hadoop.hbase.regionserver.RegionServerServicesJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionServerServicesJVMInterface.java
org.apache.hadoop.hbase.client.ResultJVMInterface	generated	ok	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/ResultJVMInterface.java
