interfaceFqn	originalClassFile	outcome	bridgesAdded	reason
org.apache.hadoop.hbase.filter.FilterJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/filter/Filter.java	implemented	0	
org.apache.hadoop.hbase.ClusterIdJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/ClusterId.java	implemented	0	
org.apache.hadoop.hbase.client.RegionLoadStatsJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/RegionLoadStats.java	implemented	0	
org.apache.hadoop.hbase.client.metrics.ScanMetricsJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/metrics/ScanMetrics.java	implemented	0	
org.apache.hadoop.hbase.client.metrics.ServerSideScanMetricsJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/metrics/ServerSideScanMetrics.java	implemented	0	
org.apache.hadoop.hbase.client.RowJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/Row.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.hbase.client.PutJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/Put.java	implemented	0	
org.apache.hadoop.hbase.client.TableStateJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/TableState.java	implemented	0	
org.apache.hadoop.hbase.client.RegionStatesCountJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/RegionStatesCount.java	implemented	0	
org.apache.hadoop.hbase.client.DeleteJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/Delete.java	implemented	0	
org.apache.hadoop.hbase.client.NormalizeTableFilterParamsJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/NormalizeTableFilterParams.java	implemented	0	
org.apache.hadoop.hbase.client.RowMutationsJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/RowMutations.java	implemented	0	
org.apache.hadoop.hbase.client.ResultJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/Result.java	implemented	0	
org.apache.hadoop.hbase.client.OperationWithAttributesJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/OperationWithAttributes.java	implemented	0	
org.apache.hadoop.hbase.client.MutationJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/Mutation.java	implemented	0	
org.apache.hadoop.hbase.client.GetJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/Get.java	implemented	0	
org.apache.hadoop.hbase.client.QueryJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/Query.java	implemented	0	
org.apache.hadoop.hbase.client.CheckAndMutateJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/CheckAndMutate.java	implemented	0	
org.apache.hadoop.hbase.client.ScanJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/Scan.java	implemented	0	
org.apache.hadoop.hbase.client.CursorJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/Cursor.java	implemented	0	
org.apache.hadoop.hbase.client.IncrementJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/Increment.java	implemented	0	
org.apache.hadoop.hbase.client.OperationJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/Operation.java	implemented	0	
org.apache.hadoop.hbase.client.SnapshotDescriptionJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/SnapshotDescription.java	implemented	0	
org.apache.hadoop.hbase.client.CheckAndMutateResultJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/CheckAndMutateResult.java	implemented	0	
org.apache.hadoop.hbase.client.RegionInfoJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/RegionInfo.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.hbase.client.BalanceResponseJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/BalanceResponse.java	implemented	0	
org.apache.hadoop.hbase.client.BalanceRequestJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/BalanceRequest.java	implemented	0	
org.apache.hadoop.hbase.client.AppendJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/Append.java	implemented	0	
org.apache.hadoop.hbase.client.AttributesJVMInterface	/Users/allenwang/xlab/hbase/hbase-client/src/main/java/org/apache/hadoop/hbase/client/Attributes.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.hbase.zookeeper.ZKListenerJVMInterface	/Users/allenwang/xlab/hbase/hbase-zookeeper/src/main/java/org/apache/hadoop/hbase/zookeeper/ZKListener.java	implemented	0	
org.apache.hadoop.hbase.zookeeper.RecoverableZooKeeperJVMInterface	/Users/allenwang/xlab/hbase/hbase-zookeeper/src/main/java/org/apache/hadoop/hbase/zookeeper/RecoverableZooKeeper.java	implemented	0	
org.apache.hadoop.hbase.zookeeper.ZKWatcherJVMInterface	/Users/allenwang/xlab/hbase/hbase-zookeeper/src/main/java/org/apache/hadoop/hbase/zookeeper/ZKWatcher.java	implemented	0	
org.apache.hadoop.hbase.zookeeper.ZKNodeTrackerJVMInterface	/Users/allenwang/xlab/hbase/hbase-zookeeper/src/main/java/org/apache/hadoop/hbase/zookeeper/ZKNodeTracker.java	implemented	0	
org.apache.hadoop.hbase.zookeeper.MasterAddressTrackerJVMInterface	/Users/allenwang/xlab/hbase/hbase-zookeeper/src/main/java/org/apache/hadoop/hbase/zookeeper/MasterAddressTracker.java	implemented	0	
org.apache.hadoop.hbase.net.AddressJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/net/Address.java	implemented	0	
org.apache.hadoop.hbase.util.NonceKeyJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/util/NonceKey.java	implemented	0	
org.apache.hadoop.hbase.util.PairJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/util/Pair.java	implemented	0	
org.apache.hadoop.hbase.util.ObjectIntPairJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/util/ObjectIntPair.java	implemented	0	
org.apache.hadoop.hbase.util.IdLockJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/util/IdLock.java	implemented	0	
org.apache.hadoop.hbase.security.UserJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/security/User.java	implemented	0	
org.apache.hadoop.hbase.KeyValueJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/KeyValue.java	implemented	0	
org.apache.hadoop.hbase.ExtendedCellJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/ExtendedCell.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.hbase.ScheduledChoreJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/ScheduledChore.java	implemented	0	
org.apache.hadoop.hbase.io.ByteBuffAllocatorJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/io/ByteBuffAllocator.java	implemented	0	
org.apache.hadoop.hbase.io.hfile.HFileContextJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileContext.java	implemented	0	
org.apache.hadoop.hbase.io.HeapSizeJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/io/HeapSize.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.hbase.io.TimeRangeJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/io/TimeRange.java	implemented	0	
org.apache.hadoop.hbase.CellScannerJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/CellScanner.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.hbase.exceptions.HBaseExceptionJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/exceptions/HBaseException.java	implemented	0	
org.apache.hadoop.hbase.ServerNameJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/ServerName.java	implemented	0	
org.apache.hadoop.hbase.CellScannableJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/CellScannable.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.hbase.RawCellJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/RawCell.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.hbase.StoppableJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/Stoppable.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.hbase.nio.ByteBuffJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/nio/ByteBuff.java	implemented	0	
org.apache.hadoop.hbase.nio.HBaseReferenceCountedJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/nio/HBaseReferenceCounted.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.hbase.nio.SingleByteBuffJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/nio/SingleByteBuff.java	implemented	0	
org.apache.hadoop.hbase.nio.RefCntJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/nio/RefCnt.java	implemented	0	
org.apache.hadoop.hbase.CellJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/Cell.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.hbase.filter.ByteArrayComparableJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/filter/ByteArrayComparable.java	implemented	0	
org.apache.hadoop.hbase.TableNameJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/TableName.java	implemented	0	
org.apache.hadoop.hbase.conf.ConfigurationManagerJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/conf/ConfigurationManager.java	implemented	0	
org.apache.hadoop.hbase.conf.ConfigurationObserverJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/conf/ConfigurationObserver.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.hbase.conf.PropagatingConfigurationObserverJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/conf/PropagatingConfigurationObserver.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.hbase.NamespaceDescriptorJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/NamespaceDescriptor.java	implemented	0	
org.apache.hadoop.hbase.ChoreServiceJVMInterface	/Users/allenwang/xlab/hbase/hbase-common/src/main/java/org/apache/hadoop/hbase/ChoreService.java	implemented	0	
org.apache.hadoop.hbase.procedure2.AbstractProcedureSchedulerJVMInterface	/Users/allenwang/xlab/hbase/hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/AbstractProcedureScheduler.java	implemented	0	
org.apache.hadoop.hbase.procedure2.ProcedureExecutorJVMInterface	/Users/allenwang/xlab/hbase/hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/ProcedureExecutor.java	implemented	0	
org.apache.hadoop.hbase.procedure2.RemoteProcedureJVMInterface	not-found	noClassFound	0	class file not found
org.apache.hadoop.hbase.procedure2.RemoteProcedureDispatcherJVMInterface	/Users/allenwang/xlab/hbase/hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/RemoteProcedureDispatcher.java	implemented	0	
org.apache.hadoop.hbase.procedure2.ProcedureExceptionJVMInterface	/Users/allenwang/xlab/hbase/hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/ProcedureException.java	implemented	0	
org.apache.hadoop.hbase.procedure2.RemoteProcedureExceptionJVMInterface	/Users/allenwang/xlab/hbase/hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/RemoteProcedureException.java	implemented	0	
org.apache.hadoop.hbase.procedure2.ProcedureSchedulerJVMInterface	/Users/allenwang/xlab/hbase/hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/ProcedureScheduler.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.hbase.procedure2.ProcedureDequeJVMInterface	/Users/allenwang/xlab/hbase/hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/ProcedureDeque.java	implemented	0	
org.apache.hadoop.hbase.procedure2.LockedResourceJVMInterface	/Users/allenwang/xlab/hbase/hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/LockedResource.java	implemented	0	
org.apache.hadoop.hbase.procedure2.ProcedureJVMInterface	/Users/allenwang/xlab/hbase/hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/Procedure.java	implemented	0	
org.apache.hadoop.hbase.procedure2.ProcedureEventJVMInterface	/Users/allenwang/xlab/hbase/hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/ProcedureEvent.java	implemented	0	
org.apache.hadoop.hbase.procedure2.ProcedureInMemoryChoreJVMInterface	/Users/allenwang/xlab/hbase/hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/ProcedureInMemoryChore.java	implemented	0	
org.apache.hadoop.hbase.procedure2.StateMachineProcedureJVMInterface	/Users/allenwang/xlab/hbase/hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/StateMachineProcedure.java	implemented	0	
org.apache.hadoop.hbase.util.NettyEventLoopGroupConfigJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/util/NettyEventLoopGroupConfig.java	implemented	0	
org.apache.hadoop.hbase.wal.AbstractWALRollerJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/AbstractWALRoller.java	implemented	0	
org.apache.hadoop.hbase.wal.WALEditJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/wal/WALEdit.java	implemented	0	
org.apache.hadoop.hbase.security.access.AccessCheckerJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/AccessChecker.java	implemented	0	
org.apache.hadoop.hbase.security.access.AuthResultJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/AuthResult.java	implemented	0	
org.apache.hadoop.hbase.security.access.AuthManagerJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/AuthManager.java	implemented	0	
org.apache.hadoop.hbase.security.access.ZKPermissionWatcherJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/ZKPermissionWatcher.java	implemented	0	
org.apache.hadoop.hbase.HDFSBlocksDistributionJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/HDFSBlocksDistribution.java	implemented	0	
org.apache.hadoop.hbase.favored.FavoredNodesPlanJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/favored/FavoredNodesPlan.java	implemented	0	
org.apache.hadoop.hbase.favored.FavoredNodesManagerJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/favored/FavoredNodesManager.java	implemented	0	
org.apache.hadoop.hbase.quotas.QuotaObserverChoreJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/QuotaObserverChore.java	implemented	0	
org.apache.hadoop.hbase.quotas.MasterQuotaManagerJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/MasterQuotaManager.java	implemented	0	
org.apache.hadoop.hbase.quotas.RegionServerRpcQuotaManagerJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/RegionServerRpcQuotaManager.java	implemented	0	
org.apache.hadoop.hbase.quotas.RpcQuotaManagerJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/RpcQuotaManager.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.hbase.quotas.ActivePolicyEnforcementJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/ActivePolicyEnforcement.java	implemented	0	
org.apache.hadoop.hbase.quotas.SnapshotQuotaObserverChoreJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/SnapshotQuotaObserverChore.java	implemented	0	
org.apache.hadoop.hbase.quotas.RegionServerSpaceQuotaManagerJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/RegionServerSpaceQuotaManager.java	implemented	0	
org.apache.hadoop.hbase.quotas.GlobalQuotaSettingsJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/GlobalQuotaSettings.java	implemented	0	
org.apache.hadoop.hbase.io.FSDataInputStreamWrapperJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/FSDataInputStreamWrapper.java	implemented	0	
org.apache.hadoop.hbase.io.ReferenceJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/Reference.java	implemented	0	
org.apache.hadoop.hbase.io.hfile.CacheConfigJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/CacheConfig.java	implemented	0	
org.apache.hadoop.hbase.io.hfile.FixedFileTrailerJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/FixedFileTrailer.java	implemented	0	
org.apache.hadoop.hbase.io.hfile.BloomFilterMetricsJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/BloomFilterMetrics.java	implemented	0	
org.apache.hadoop.hbase.io.hfile.ReaderContextJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/ReaderContext.java	implemented	0	
org.apache.hadoop.hbase.io.hfile.HFileInfoJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileInfo.java	implemented	0	
org.apache.hadoop.hbase.namequeues.response.NamedQueueGetResponseJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/namequeues/response/NamedQueueGetResponse.java	implemented	0	
org.apache.hadoop.hbase.namequeues.NamedQueueRecorderJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/namequeues/NamedQueueRecorder.java	implemented	0	
org.apache.hadoop.hbase.namequeues.NamedQueuePayloadJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/namequeues/NamedQueuePayload.java	implemented	0	
org.apache.hadoop.hbase.namequeues.request.NamedQueueGetRequestJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/namequeues/request/NamedQueueGetRequest.java	implemented	0	
org.apache.hadoop.hbase.coprocessor.CoprocessorHostJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/coprocessor/CoprocessorHost.java	implemented	0	
org.apache.hadoop.hbase.namespace.NamespaceAuditorJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/namespace/NamespaceAuditor.java	implemented	0	
org.apache.hadoop.hbase.namespace.NamespaceTableAndRegionInfoJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/namespace/NamespaceTableAndRegionInfo.java	implemented	0	
org.apache.hadoop.hbase.procedure.ProcedureManagerJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/procedure/ProcedureManager.java	implemented	0	
org.apache.hadoop.hbase.procedure.ProcedureManagerHostJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/procedure/ProcedureManagerHost.java	implemented	0	
org.apache.hadoop.hbase.procedure.MasterProcedureManagerJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/procedure/MasterProcedureManager.java	implemented	0	
org.apache.hadoop.hbase.procedure.MasterProcedureManagerHostJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/procedure/MasterProcedureManagerHost.java	implemented	0	
org.apache.hadoop.hbase.RegionStateListenerJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/RegionStateListener.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.hbase.regionserver.StoreFileWriterJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFileWriter.java	implemented	0	
org.apache.hadoop.hbase.regionserver.CellSinkJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/CellSink.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.hbase.regionserver.RegionJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/Region.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.hbase.regionserver.metrics.MetricsTableRequestsJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/metrics/MetricsTableRequests.java	implemented	0	
org.apache.hadoop.hbase.regionserver.RegionServerServicesJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionServerServices.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.hbase.regionserver.CreateStoreFileWriterParamsJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/CreateStoreFileWriterParams.java	implemented	0	
org.apache.hadoop.hbase.regionserver.PeriodicMemStoreFlusherJVMInterface	not-found	noClassFound	0	class file not found
org.apache.hadoop.hbase.regionserver.OperationStatusJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/OperationStatus.java	implemented	0	
org.apache.hadoop.hbase.regionserver.HeapMemoryManagerJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HeapMemoryManager.java	implemented	0	
org.apache.hadoop.hbase.regionserver.StoreFileScannerJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreFileScanner.java	implemented	0	
org.apache.hadoop.hbase.regionserver.ShipperJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/Shipper.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.hbase.regionserver.CompactSplitJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/CompactSplit.java	implemented	0	
org.apache.hadoop.hbase.regionserver.HStoreJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java	implemented	0	
org.apache.hadoop.hbase.regionserver.MutableOnlineRegionsJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MutableOnlineRegions.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.hbase.regionserver.MovedRegionInfoJVMInterface	not-found	noClassFound	0	class file not found
org.apache.hadoop.hbase.regionserver.MetricsRegionJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MetricsRegion.java	implemented	0	
org.apache.hadoop.hbase.regionserver.LastSequenceIdJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/LastSequenceId.java	skippedNoConcreteClass	0	no matching concrete declaration
org.apache.hadoop.hbase.regionserver.HStoreFileJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStoreFile.java	implemented	0	
org.apache.hadoop.hbase.regionserver.CompactedHFilesDischargerJVMInterface	/Users/allenwang/xlab/hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/CompactedHFilesDischarger.java	implemented	0	
